BIANA ID	UniProt ID	Gene Symbol	Description	Gene ID	Equivalent Entries
14368	P11474	ESRRA	RecName: Full=Steroid hormone receptor ERR1; AltName: Full=Estrogen receptor-like 1; AltName: Full=Estrogen-related receptor alpha; Short=ERR-alpha; AltName: Full=Nuclear receptor subfamily 3 group B member 1;	2101	-
14541	P07477	PRSS1	RecName: Full=Serine protease 1 {ECO:0000312|HGNC:HGNC:9475}; EC=3.4.21.4; AltName: Full=Anionic trypsin I {ECO:0000250|UniProtKB:P00762}; AltName: Full=Anionic trypsin-I {ECO:0000250|UniProtKB:P00762}; AltName: Full=Beta-trypsin; AltName: Full=Cationic trypsinogen; AltName: Full=Pretrypsinogen I {ECO:0000250|UniProtKB:P00762}; AltName: Full=Trypsin I {ECO:0000312|HGNC:HGNC:9475}; AltName: Full=Trypsin-1; Contains: RecName: Full=Alpha-trypsin chain 1; Contains: RecName: Full=Alpha-trypsin chain 2; Flags: Precursor;	5644	-
55491	Q8TAM1	BBS10	RecName: Full=BBSome complex assembly protein BBS10 {ECO:0000305}; AltName: Full=Bardet-Biedl syndrome 10 protein;	79738	-
14544	P35348	ADRA1A	RecName: Full=Alpha-1A adrenergic receptor; AltName: Full=Alpha-1A adrenoreceptor; Short=Alpha-1A adrenoceptor; AltName: Full=Alpha-1C adrenergic receptor; AltName: Full=Alpha-adrenergic receptor 1c;	148	-
9936	P19367	HK1	RecName: Full=Hexokinase-1 {ECO:0000305}; EC=2.7.1.1 {ECO:0000269|PubMed:1637300}; AltName: Full=Brain form hexokinase {ECO:0000303|PubMed:8706938}; AltName: Full=Hexokinase type I {ECO:0000303|PubMed:9531504}; Short=HK I {ECO:0000303|PubMed:9531504}; AltName: Full=Hexokinase-A {ECO:0000250|UniProtKB:P05708};	3098	-
14817	P01584	IL1B	RecName: Full=Interleukin-1 beta {ECO:0000303|PubMed:1919436}; Short=IL-1 beta {ECO:0000303|PubMed:1919436}; AltName: Full=Catabolin; Flags: Precursor;	3553	-
35071	P00973	OAS1	RecName: Full=2'-5'-oligoadenylate synthase 1; Short=(2-5')oligo(A) synthase 1; Short=2-5A synthase 1; EC=2.7.7.84 {ECO:0000269|PubMed:10464285, ECO:0000269|PubMed:12799444, ECO:0000269|PubMed:23319625, ECO:0000269|PubMed:25775560, ECO:0000269|PubMed:3753689, ECO:0000269|PubMed:3754863, ECO:0000269|PubMed:9407111}; AltName: Full=E18/E16; AltName: Full=p46/p42 OAS;	4938	-
7766	Q03135	CAV1	RecName: Full=Caveolin-1;	857	-
14812	P12821	ACE	RecName: Full=Angiotensin-converting enzyme {ECO:0000303|PubMed:2849100}; Short=ACE {ECO:0000303|PubMed:2849100}; EC=3.4.15.1 {ECO:0000269|PubMed:10913258, ECO:0000269|PubMed:11076943, ECO:0000269|PubMed:12542396, ECO:0000269|PubMed:1320019, ECO:0000269|PubMed:4322742, ECO:0000269|PubMed:7961923}; AltName: Full=Dipeptidyl carboxypeptidase I {ECO:0000303|PubMed:4322742}; AltName: Full=Kininase II {ECO:0000303|PubMed:6055465}; AltName: CD_antigen=CD143; Contains: RecName: Full=Angiotensin-converting enzyme, soluble form; Flags: Precursor;	1636	-
11867	P15692	VEGFA	RecName: Full=Vascular endothelial growth factor A, long form; Short=L-VEGF {ECO:0000303|PubMed:11731620, ECO:0000303|PubMed:35455969}; AltName: Full=Vascular permeability factor; Short=VPF; Contains: RecName: Full=N-VEGF {ECO:0000303|PubMed:35455969}; Contains: RecName: Full=VEGFA {ECO:0000303|PubMed:35455969}; Flags: Precursor;	7422	-
42080	Q9Y5U9	IER3IP1	RecName: Full=Immediate early response 3-interacting protein 1 {ECO:0000305};	51124	-
10928	P18510	IL1RN	RecName: Full=Interleukin-1 receptor antagonist protein; Short=IL-1RN; Short=IL-1ra; Short=IRAP; AltName: Full=ICIL-1RA; AltName: Full=IL1 inhibitor; AltName: INN=Anakinra; Flags: Precursor;	3557	-
40979	O14901	KLF11	RecName: Full=Krueppel-like factor 11; AltName: Full=Transforming growth factor-beta-inducible early growth response protein 2; Short=TGFB-inducible early growth response protein 2; Short=TIEG-2;	8462	-
11631	Q16595	FXN	RecName: Full=Frataxin, mitochondrial {ECO:0000303|PubMed:18725397}; EC=1.16.3.1 {ECO:0000269|PubMed:15641778}; AltName: Full=Friedreich ataxia protein; Short=Fxn; Contains: RecName: Full=Frataxin intermediate form; Short=i-FXN; Contains: RecName: Full=Frataxin(56-210); AltName: Full=m56-FXN; Contains: RecName: Full=Frataxin(78-210); AltName: Full=d-FXN; AltName: Full=m78-FXN; Contains: RecName: Full=Frataxin mature form; AltName: Full=Frataxin(81-210); AltName: Full=m81-FXN; Contains: RecName: Full=Extramitochondrial frataxin {ECO:0000303|PubMed:20053667}; Flags: Precursor;	2395	-
9309	P14598	NCF1	RecName: Full=Neutrophil cytosol factor 1; Short=NCF-1; AltName: Full=47 kDa autosomal chronic granulomatous disease protein; AltName: Full=47 kDa neutrophil oxidase factor; AltName: Full=NCF-47K; AltName: Full=Neutrophil NADPH oxidase factor 1; AltName: Full=Nox organizer 2; AltName: Full=Nox-organizing protein 2; AltName: Full=SH3 and PX domain-containing protein 1A; AltName: Full=p47-phox;	653361	-
9341	Q14191	WRN	RecName: Full=Bifunctional 3'-5' exonuclease/ATP-dependent helicase WRN {ECO:0000305}; AltName: Full=DNA helicase, RecQ-like type 3; AltName: Full=RecQ protein-like 2; AltName: Full=Werner syndrome protein {ECO:0000303|PubMed:9618508}; Includes: RecName: Full=3'-5' exonuclease; EC=3.1.-.- {ECO:0000269|PubMed:11863428}; Includes: RecName: Full=ATP-dependent helicase; EC=5.6.2.4 {ECO:0000269|PubMed:9611231, ECO:0000305|PubMed:9288107}; AltName: Full=DNA 3'-5' helicase WRN {ECO:0000305};	7486	-
55479	Q96RK4	BBS4	RecName: Full=BBSome complex member BBS4 {ECO:0000305}; AltName: Full=Bardet-Biedl syndrome 4 protein;	585	-
53272	O15078	CEP290	RecName: Full=Centrosomal protein of 290 kDa; Short=Cep290; AltName: Full=Bardet-Biedl syndrome 14 protein; AltName: Full=Cancer/testis antigen 87; Short=CT87; AltName: Full=Nephrocystin-6; AltName: Full=Tumor antigen se2-2;	80184	-
49487	Q8TDJ6	DMXL2	RecName: Full=DmX-like protein 2; AltName: Full=Rabconnectin-3;	23312	-
15874	P16410	CTLA4	RecName: Full=Cytotoxic T-lymphocyte protein 4; AltName: Full=Cytotoxic T-lymphocyte-associated antigen 4; Short=CTLA-4; AltName: CD_antigen=CD152; Flags: Precursor;	1493	-
23539	O60343	TBC1D4	RecName: Full=TBC1 domain family member 4; AltName: Full=Akt substrate of 160 kDa; Short=AS160;	9882	-
55473	Q8IWZ6	BBS7	RecName: Full=BBSome complex member BBS7 {ECO:0000305}; AltName: Full=BBS2-like protein 1; AltName: Full=Bardet-Biedl syndrome 7 protein;	55212	-
22659	P16035	TIMP2	RecName: Full=Metalloproteinase inhibitor 2; AltName: Full=CSC-21K; AltName: Full=Tissue inhibitor of metalloproteinases 2; Short=TIMP-2; Flags: Precursor;	7077	-
12003	Q15008	PSMD6	RecName: Full=26S proteasome non-ATPase regulatory subunit 6; AltName: Full=26S proteasome regulatory subunit RPN7; AltName: Full=26S proteasome regulatory subunit S10; AltName: Full=Breast cancer-associated protein SGA-113M; AltName: Full=Phosphonoformate immuno-associated protein 4; AltName: Full=Proteasome regulatory particle subunit p44S10; AltName: Full=p42A;	9861	-
56990	P59780	AP3S2	RecName: Full=AP-3 complex subunit sigma-2; AltName: Full=AP-3 complex subunit sigma-3B; AltName: Full=Adaptor-related protein complex 3 subunit sigma-2; AltName: Full=Sigma-3B-adaptin; Short=Sigma3B-adaptin; AltName: Full=Sigma-adaptin 3b;	10239	-
12814	Q13315	ATM	RecName: Full=Serine-protein kinase ATM; EC=2.7.11.1 {ECO:0000269|PubMed:15448695, ECO:0000269|PubMed:15790808, ECO:0000269|PubMed:16858402, ECO:0000269|PubMed:28508083, ECO:0000269|PubMed:30886146, ECO:0000269|PubMed:8988033, ECO:0000269|PubMed:9843217}; AltName: Full=Ataxia telangiectasia mutated; Short=A-T mutated;	472	-
7660	P04278	SHBG	RecName: Full=Sex hormone-binding globulin {ECO:0000305}; Short=SHBG; AltName: Full=Sex steroid-binding protein; Short=SBP; AltName: Full=Testis-specific androgen-binding protein; Short=ABP; AltName: Full=Testosterone-estradiol-binding globulin; Short=TeBG; AltName: Full=Testosterone-estrogen-binding globulin; Flags: Precursor;	6462	-
54164	Q6NZI2	CAVIN1	RecName: Full=Caveolae-associated protein 1 {ECO:0000312|HGNC:HGNC:9688}; AltName: Full=Cavin-1; AltName: Full=Polymerase I and transcript release factor;	284119	-
13656	P01024	C3	RecName: Full=Complement C3; AltName: Full=C3 and PZP-like alpha-2-macroglobulin domain-containing protein 1; Contains: RecName: Full=Complement C3 beta chain; Contains: RecName: Full=C3-beta-c; Short=C3bc; Contains: RecName: Full=Complement C3 alpha chain; Contains: RecName: Full=C3a anaphylatoxin; Contains: RecName: Full=Acylation stimulating protein; Short=ASP; AltName: Full=C3adesArg; Contains: RecName: Full=Complement C3b alpha' chain; Contains: RecName: Full=Complement C3c alpha' chain fragment 1; Contains: RecName: Full=Complement C3dg fragment; Contains: RecName: Full=Complement C3g fragment; Contains: RecName: Full=Complement C3d fragment; Contains: RecName: Full=Complement C3f fragment; Contains: RecName: Full=Complement C3c alpha' chain fragment 2; Flags: Precursor;	718	-
14719	Q08499	PDE4D	RecName: Full=3',5'-cyclic-AMP phosphodiesterase 4D {ECO:0000305}; EC=3.1.4.53 {ECO:0000269|PubMed:9371713}; AltName: Full=DPDE3; AltName: Full=PDE43; AltName: Full=cAMP-specific phosphodiesterase 4D {ECO:0000305};	5144	-
8270	Q2M1P5	KIF7	RecName: Full=Kinesin-like protein KIF7;	374654	-
12526	P14672	SLC2A4	RecName: Full=Solute carrier family 2, facilitated glucose transporter member 4 {ECO:0000305}; AltName: Full=Glucose transporter type 4, insulin-responsive {ECO:0000303|PubMed:1397719}; Short=GLUT-4 {ECO:0000303|PubMed:1397719};	6517	-
12112	Q04206	RELA	RecName: Full=Transcription factor p65; AltName: Full=Nuclear factor NF-kappa-B p65 subunit; AltName: Full=Nuclear factor of kappa light polypeptide gene enhancer in B-cells 3;	5970	-
12114	P35354	PTGS2	RecName: Full=Prostaglandin G/H synthase 2 {ECO:0000305}; EC=1.14.99.1 {ECO:0000269|PubMed:16373578, ECO:0000269|PubMed:26859324, ECO:0000269|PubMed:27226593}; AltName: Full=Cyclooxygenase-2 {ECO:0000303|PubMed:17113084}; Short=COX-2 {ECO:0000303|PubMed:17113084}; AltName: Full=PHS II; AltName: Full=Prostaglandin H2 synthase 2; Short=PGH synthase 2; Short=PGHS-2; AltName: Full=Prostaglandin-endoperoxide synthase 2; Flags: Precursor;	5743	-
9929	P16615	ATP2A2	RecName: Full=Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 {ECO:0000305}; Short=SERCA2; Short=SR Ca(2+)-ATPase 2; EC=7.2.2.10 {ECO:0000269|PubMed:28890335}; AltName: Full=Calcium pump 2; AltName: Full=Calcium-transporting ATPase sarcoplasmic reticulum type, slow twitch skeletal muscle isoform; AltName: Full=Endoplasmic reticulum class 1/2 Ca(2+) ATPase;	488	-
32857	Q9UM63	PLAGL1	RecName: Full=Zinc finger protein PLAGL1; AltName: Full=Lost on transformation 1; Short=LOT-1; AltName: Full=Pleiomorphic adenoma-like protein 1; AltName: Full=Tumor suppressor ZAC;	5325	-
12757	P40763	STAT3	RecName: Full=Signal transducer and activator of transcription 3 {ECO:0000305}; AltName: Full=Acute-phase response factor {ECO:0000303|PubMed:7512451};	6774	-
42545	Q9UHD0	IL19	RecName: Full=Interleukin-19; Short=IL-19; AltName: Full=Melanoma differentiation-associated protein-like protein; AltName: Full=NG.1; Flags: Precursor;	29949	-
14884	Q9BYV9	BACH2	RecName: Full=Transcription regulator protein BACH2; AltName: Full=BTB and CNC homolog 2;	60468	-
57425	Q8TCU4	ALMS1	RecName: Full=Centrosome-associated protein ALMS1 {ECO:0000305}; AltName: Full=Alstrom syndrome protein 1;	7840	-
42016	Q9Y4H2	IRS2	RecName: Full=Insulin receptor substrate 2; Short=IRS-2;	8660	-
13849	P47871	GCGR	RecName: Full=Glucagon receptor; Short=GL-R; Flags: Precursor;	2642	-
15637	P09601	HMOX1	RecName: Full=Heme oxygenase 1; Short=HO-1; EC=1.14.14.18 {ECO:0000269|PubMed:11121422, ECO:0000269|PubMed:19556236, ECO:0000269|PubMed:7703255}; Contains: RecName: Full=Heme oxygenase 1 soluble form {ECO:0000303|PubMed:7703255};	3162	-
56063	P18847	ATF3	RecName: Full=Cyclic AMP-dependent transcription factor ATF-3 {ECO:0000305}; Short=cAMP-dependent transcription factor ATF-3 {ECO:0000303|PubMed:7515060}; AltName: Full=Activating transcription factor 3;	467	-
11877	P19634	SLC9A1	RecName: Full=Sodium/hydrogen exchanger 1; AltName: Full=APNH; AltName: Full=Na(+)/H(+) antiporter, amiloride-sensitive; AltName: Full=Na(+)/H(+) exchanger 1; Short=NHE-1 {ECO:0000303|PubMed:8068684}; AltName: Full=Solute carrier family 9 member 1;	6548	-
53119	Q96LK0	CEP19	RecName: Full=Centrosomal protein of 19 kDa; Short=Cep19;	84984	-
14393	Q9Y2R2	PTPN22	RecName: Full=Tyrosine-protein phosphatase non-receptor type 22; EC=3.1.3.48 {ECO:0000269|PubMed:21719704, ECO:0000269|PubMed:27043286}; AltName: Full=Hematopoietic cell protein-tyrosine phosphatase 70Z-PEP; AltName: Full=Lymphoid phosphatase; Short=LyP; AltName: Full=PEST-domain phosphatase; Short=PEP;	26191	-
24432	Q6EEV6	SUMO4	RecName: Full=Small ubiquitin-related modifier 4; Short=SUMO-4; AltName: Full=Small ubiquitin-like protein 4; Flags: Precursor;	387082	-
7472	P42892	ECE1	RecName: Full=Endothelin-converting enzyme 1; Short=ECE-1; EC=3.4.24.71 {ECO:0000269|PubMed:37835445};	1889	-
50627	P13498	CYBA	RecName: Full=Cytochrome b-245 light chain; AltName: Full=Cytochrome b(558) alpha chain; AltName: Full=Cytochrome b558 subunit alpha; AltName: Full=Neutrophil cytochrome b 22 kDa polypeptide; AltName: Full=Superoxide-generating NADPH oxidase light chain subunit; AltName: Full=p22 phagocyte B-cytochrome; AltName: Full=p22-phox; Short=p22phox;	1535	-
30253	Q9HD89	RETN	RecName: Full=Resistin; AltName: Full=Adipose tissue-specific secretory factor; Short=ADSF; AltName: Full=C/EBP-epsilon-regulated myeloid-specific secreted cysteine-rich protein; AltName: Full=Cysteine-rich secreted protein A12-alpha-like 2; AltName: Full=Cysteine-rich secreted protein FIZZ3; Flags: Precursor;	56729	-
13268	O95622	ADCY5	RecName: Full=Adenylate cyclase type 5; EC=4.6.1.1 {ECO:0000269|PubMed:15385642, ECO:0000269|PubMed:24700542, ECO:0000269|PubMed:26206488}; AltName: Full=ATP pyrophosphate-lyase 5; AltName: Full=Adenylate cyclase type V; AltName: Full=Adenylyl cyclase 5; Short=AC5 {ECO:0000303|PubMed:26206488};	111	-
45773	Q92908	GATA6	RecName: Full=Transcription factor GATA-6; AltName: Full=GATA-binding factor 6;	2627	-
14695	P28845	HSD11B1	RecName: Full=11-beta-hydroxysteroid dehydrogenase 1 {ECO:0000303|PubMed:10497248, ECO:0000303|PubMed:14973125}; Short=11-DH; Short=11-beta-HSD1 {ECO:0000303|PubMed:10497248, ECO:0000303|PubMed:14973125, ECO:0000303|PubMed:27927697}; EC=1.1.1.146 {ECO:0000269|PubMed:10497248, ECO:0000269|PubMed:12460758, ECO:0000269|PubMed:14973125, ECO:0000269|PubMed:15152005, ECO:0000269|PubMed:21453287, ECO:0000269|PubMed:30902677, ECO:0000269|PubMed:8319583}; AltName: Full=7-oxosteroid reductase; EC=1.1.1.201 {ECO:0000269|PubMed:14973125, ECO:0000269|PubMed:15095019, ECO:0000269|PubMed:15152005, ECO:0000269|PubMed:17593962, ECO:0000269|PubMed:21453287}; AltName: Full=Corticosteroid 11-beta-dehydrogenase isozyme 1 {ECO:0000305}; AltName: Full=Short chain dehydrogenase/reductase family 26C member 1;	3290	-
14640	P05771	PRKCB	RecName: Full=Protein kinase C beta type; Short=PKC-B; Short=PKC-beta; EC=2.7.11.13 {ECO:0000269|PubMed:20228790, ECO:0000269|PubMed:25313067, ECO:0000269|PubMed:25982116, ECO:0000269|PubMed:36040231};	5579	-
15444	P00441	SOD1	RecName: Full=Superoxide dismutase [Cu-Zn] {ECO:0000305}; EC=1.15.1.1 {ECO:0000269|PubMed:24140062}; AltName: Full=Superoxide dismutase 1; Short=hSod1;	6647	-
41279	Q96T55	KCNK16	RecName: Full=Potassium channel subfamily K member 16; AltName: Full=2P domain potassium channel Talk-1; AltName: Full=TWIK-related alkaline pH-activated K(+) channel 1; Short=TALK-1;	83795	-
48634	P05305	EDN1	RecName: Full=Endothelin-1; AltName: Full=Preproendothelin-1; Short=PPET1; Contains: RecName: Full=Endothelin-1; Short=ET-1; Contains: RecName: Full=Big endothelin-1; Flags: Precursor;	1906	-
20383	P55851	UCP2	RecName: Full=Dicarboxylate carrier SLC25A8 {ECO:0000305|PubMed:24395786}; AltName: Full=Mitochondrial uncoupling protein 2; Short=UCP 2; AltName: Full=Solute carrier family 25 member 8; AltName: Full=UCPH;	7351	-
53364	Q5VV42	CDKAL1	RecName: Full=Threonylcarbamoyladenosine tRNA methylthiotransferase; EC=2.8.4.5 {ECO:0000250|UniProtKB:Q91WE6}; AltName: Full=CDK5 regulatory subunit-associated protein 1-like 1; AltName: Full=tRNA-t(6)A37 methylthiotransferase;	54901	-
9110	Q14573	ITPR3	RecName: Full=Inositol 1,4,5-trisphosphate-gated calcium channel ITPR3 {ECO:0000305}; AltName: Full=IP3 receptor isoform 3; Short=IP3R-3 {ECO:0000250|UniProtKB:Q63269}; Short=InsP3R3; AltName: Full=Type 3 inositol 1,4,5-trisphosphate receptor {ECO:0000303|PubMed:8081734, ECO:0000303|PubMed:8288584}; Short=Type 3 InsP3 receptor;	3710	-
15175	P28340	POLD1	RecName: Full=DNA polymerase delta catalytic subunit {ECO:0000305}; EC=2.7.7.7 {ECO:0000269|PubMed:19074196, ECO:0000269|PubMed:20334433}; AltName: Full=3'-5' exodeoxyribonuclease {ECO:0000305}; EC=3.1.11.- {ECO:0000269|PubMed:16510448, ECO:0000269|PubMed:19074196, ECO:0000269|PubMed:20334433}; AltName: Full=DNA polymerase subunit delta p125;	5424	-
11499	P01137	TGFB1	RecName: Full=Transforming growth factor beta-1 proprotein; Contains: RecName: Full=Latency-associated peptide {ECO:0000305|PubMed:2982829, ECO:0000305|PubMed:3162913, ECO:0000305|PubMed:7737999, ECO:0000305|PubMed:8471846}; Short=LAP; Contains: RecName: Full=Transforming growth factor beta-1 {ECO:0000305|PubMed:2982829, ECO:0000305|PubMed:3162913, ECO:0000305|PubMed:7737999, ECO:0000305|PubMed:8471846}; Short=TGF-beta-1; Flags: Precursor;	7040	-
41768	Q9UQF2	MAPK8IP1	RecName: Full=C-Jun-amino-terminal kinase-interacting protein 1; Short=JIP-1; Short=JNK-interacting protein 1; AltName: Full=Islet-brain 1; Short=IB-1; AltName: Full=JNK MAP kinase scaffold protein 1; AltName: Full=Mitogen-activated protein kinase 8-interacting protein 1;	9479	-
14085	P01100	FOS	RecName: Full=Protein c-Fos {ECO:0000305}; AltName: Full=Cellular oncogene fos; AltName: Full=Fos proto-oncogene, AP-1 transcription factor subunit {ECO:0000312|HGNC:HGNC:3796}; AltName: Full=G0/G1 switch regulatory protein 7; AltName: Full=Proto-oncogene c-Fos; AltName: Full=Transcription factor AP-1 subunit c-Fos {ECO:0000305};	2353	-
26656	Q9UQQ2	SH2B3	RecName: Full=SH2B adapter protein 3; AltName: Full=Lymphocyte adapter protein; AltName: Full=Lymphocyte-specific adapter protein Lnk; AltName: Full=Signal transduction protein Lnk;	10019	-
8412	Q96EB6	SIRT1	RecName: Full=NAD-dependent protein deacetylase sirtuin-1 {ECO:0000305}; Short=hSIRT1; EC=2.3.1.286 {ECO:0000255|PROSITE-ProRule:PRU00236, ECO:0000269|PubMed:12006491, ECO:0000269|PubMed:22918831, ECO:0000269|PubMed:30409912, ECO:0000269|PubMed:32034146}; AltName: Full=NAD-dependent protein deacylase sirtuin-1 {ECO:0000305}; EC=2.3.1.- {ECO:0000269|PubMed:28497810}; AltName: Full=Regulatory protein SIR2 homolog 1; AltName: Full=SIR2-like protein 1; Short=hSIR2; Contains: RecName: Full=SirtT1 75 kDa fragment {ECO:0000303|PubMed:21987377}; Short=75SirT1 {ECO:0000303|PubMed:21987377};	23411	-
9094	P18031	PTPN1	RecName: Full=Tyrosine-protein phosphatase non-receptor type 1; EC=3.1.3.48; AltName: Full=Protein-tyrosine phosphatase 1B; Short=PTP-1B;	5770	-
38183	Q9NPJ1	MKKS	RecName: Full=Molecular chaperone MKKS {ECO:0000305}; AltName: Full=Bardet-Biedl syndrome 6 protein; AltName: Full=McKusick-Kaufman/Bardet-Biedl syndromes putative chaperonin;	8195	-
22514	Q8TBZ6	TRMT10A	RecName: Full=tRNA methyltransferase 10 homolog A; EC=2.1.1.221 {ECO:0000269|PubMed:23042678, ECO:0000269|PubMed:25053765}; AltName: Full=RNA (guanine-9-)-methyltransferase domain-containing protein 2; AltName: Full=tRNA (guanine(9)-N(1))-methyltransferase TRMT10A;	93587	-
13074	P15121	AKR1B1	RecName: Full=Aldo-keto reductase family 1 member B1; EC=1.1.1.300 {ECO:0000269|PubMed:12732097}; EC=1.1.1.372 {ECO:0000269|PubMed:10510318, ECO:0000269|PubMed:12732097, ECO:0000269|PubMed:8245005}; EC=1.1.1.54 {ECO:0000269|PubMed:10510318, ECO:0000269|PubMed:21329684}; AltName: Full=Aldehyde reductase; AltName: Full=Aldose reductase; Short=AR; EC=1.1.1.21 {ECO:0000269|PubMed:8245005};	231	-
14760	P16519	PCSK2	RecName: Full=Neuroendocrine convertase 2; Short=NEC 2; EC=3.4.21.94; AltName: Full=KEX2-like endoprotease 2; AltName: Full=Prohormone convertase 2; AltName: Full=Proprotein convertase 2; Short=PC2; Flags: Precursor;	5126	-
7642	Q8N5K1	CISD2	RecName: Full=CDGSH iron-sulfur domain-containing protein 2; AltName: Full=Endoplasmic reticulum intermembrane small protein; AltName: Full=MitoNEET-related 1 protein; Short=Miner1; AltName: Full=Nutrient-deprivation autophagy factor-1; Short=NAF-1;	493856	-
56550	Q9H0F7	ARL6	RecName: Full=ADP-ribosylation factor-like protein 6; AltName: Full=Bardet-Biedl syndrome 3 protein;	84100	-
8527	P13807	GYS1	RecName: Full=Glycogen [starch] synthase, muscle {ECO:0000305}; EC=2.4.1.11 {ECO:0000250|UniProtKB:P13834, ECO:0000305|PubMed:35835870}; AltName: Full=Glycogen synthase 1 {ECO:0000312|HGNC:HGNC:4706};	2997	-
12765	P08253	MMP2	RecName: Full=72 kDa type IV collagenase {ECO:0000303|PubMed:2162831, ECO:0000303|PubMed:2834383}; EC=3.4.24.24 {ECO:0000305|PubMed:11179305, ECO:0000305|PubMed:11431697, ECO:0000305|PubMed:12147339, ECO:0000305|PubMed:2834383}; AltName: Full=72 kDa gelatinase {ECO:0000303|PubMed:1655733}; AltName: Full=Gelatinase A; AltName: Full=Matrix metalloproteinase-2; Short=MMP-2; AltName: Full=TBE-1; Contains: RecName: Full=PEX; Flags: Precursor;	4313	-
9928	P01911	HLA-DRB1	RecName: Full=HLA class II histocompatibility antigen, DRB1 beta chain; AltName: Full=Human leukocyte antigen DRB1; Short=HLA-DRB1; Flags: Precursor;	3123	-
15961	P01308	INS	RecName: Full=Insulin; Contains: RecName: Full=Insulin B chain; Contains: RecName: Full=Insulin A chain; Flags: Precursor;	3630	-
10770	P03886	MT-ND1	RecName: Full=NADH-ubiquinone oxidoreductase chain 1; EC=7.1.1.2 {ECO:0000269|PubMed:1959619}; AltName: Full=NADH dehydrogenase subunit 1;	4535	-
9664	P28907	CD38	RecName: Full=ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1; EC=3.2.2.- {ECO:0000269|PubMed:7961800, ECO:0000269|PubMed:8253715}; EC=3.2.2.6 {ECO:0000269|PubMed:8253715}; AltName: Full=2'-phospho-ADP-ribosyl cyclase; AltName: Full=2'-phospho-ADP-ribosyl cyclase/2'-phospho-cyclic-ADP-ribose transferase; EC=2.4.99.20 {ECO:0000305|PubMed:16690024}; AltName: Full=2'-phospho-cyclic-ADP-ribose transferase; AltName: Full=ADP-ribosyl cyclase 1; Short=ADPRC 1; AltName: Full=Cyclic ADP-ribose hydrolase 1; Short=cADPR hydrolase 1; AltName: Full=T10; AltName: CD_antigen=CD38;	952	-
30124	Q8HWS3	RFX6	RecName: Full=DNA-binding protein RFX6; AltName: Full=Regulatory factor X 6; AltName: Full=Regulatory factor X domain-containing protein 1;	222546	-
8921	P10644	PRKAR1A	RecName: Full=cAMP-dependent protein kinase type I-alpha regulatory subunit; AltName: Full=Tissue-specific extinguisher 1; Short=TSE1;	5573	-
26105	Q99717	SMAD5	RecName: Full=Mothers against decapentaplegic homolog 5; Short=MAD homolog 5; Short=Mothers against DPP homolog 5; AltName: Full=JV5-1; AltName: Full=SMAD family member 5; Short=SMAD 5; Short=Smad5; Short=hSmad5;	4090	-
43411	P00738	HP	RecName: Full=Haptoglobin; AltName: Full=Zonulin; Contains: RecName: Full=Haptoglobin alpha chain; Contains: RecName: Full=Haptoglobin beta chain; Flags: Precursor;	3240	-
11295	Q9UQ07	MOK	RecName: Full=MAPK/MAK/MRK overlapping kinase; EC=2.7.11.22 {ECO:0000250|UniProtKB:Q9WVS4}; AltName: Full=MOK protein kinase; AltName: Full=Renal tumor antigen 1; Short=RAGE-1;	5891	-
9692	Q92523	CPT1B	RecName: Full=Carnitine O-palmitoyltransferase 1, muscle isoform; Short=CPT1-M; EC=2.3.1.21 {ECO:0000269|PubMed:9344464}; AltName: Full=Carnitine O-palmitoyltransferase I, muscle isoform; Short=CPT I; Short=CPTI-M; AltName: Full=Carnitine palmitoyltransferase 1B; AltName: Full=Carnitine palmitoyltransferase I-like protein;	1375	-
9925	P46663	BDKRB1	RecName: Full=B1 bradykinin receptor; Short=B1R; Short=BK-1 receptor;	623	-
42697	Q9BW83	IFT27	RecName: Full=Intraflagellar transport protein 27 homolog; AltName: Full=Putative GTP-binding protein RAY-like; AltName: Full=Rab-like protein 4;	11020	-
